"venue_event_id","game_id","match_datetime","team1_name","team2_name","competition_name","match_best_of","match_patch","picks_and_bans","winner_prematch_books","winner_prematch_odds_dec","match_team1_score","match_team2_score","map_name","team1_attack_score","team1_defend_score","team1_overtime_score","team2_attack_score","team2_defend_score","team2_overtime_score","team1_map_score","team2_map_score"
1343,2520,"2020-08-09 23:30:00.000 +0000",TSM,Sentinels,FaZe Clan Invitational,5,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},3,2,Bind,5,7,2,5,7,0,14,12
1357,2534,"2020-08-08 17:30:00.000 +0000",ZyppanGoKill,Project SW,Allied Esports Odyssey,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,1,Bind,11,2,0,0,1,0,13,1
1357,2535,"2020-08-08 17:30:00.000 +0000",ZyppanGoKill,Project SW,Allied Esports Odyssey,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,1,Split,2,10,1,2,10,3,13,15
1357,2536,"2020-08-08 17:30:00.000 +0000",ZyppanGoKill,Project SW,Allied Esports Odyssey,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,1,Haven,2,11,0,1,10,0,13,11
1413,2592,"2020-08-09 18:05:00.000 +0000",BBL Esports,bonk,Allied Esports Odyssey,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,0,Haven,2,10,2,2,10,0,14,12
1413,2593,"2020-08-09 18:05:00.000 +0000",BBL Esports,bonk,Allied Esports Odyssey,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,0,Ascent,4,8,2,4,8,0,14,12
1418,2607,"2020-08-09 18:00:00.000 +0000",looking4org,Lankräm,Logitech G Beyond,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,2,Bind,4,4,0,5,8,0,8,13
1418,2608,"2020-08-09 18:00:00.000 +0000",looking4org,Lankräm,Logitech G Beyond,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,2,Ascent,5,4,0,8,5,0,9,13
1418,2609,"2020-08-09 18:00:00.000 +0000",looking4org,Lankräm,Logitech G Beyond,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,2,Split,5,8,0,4,7,0,13,11
1419,2610,"2020-08-09 17:30:00.000 +0000",FishkaVTom,Rix.GG,Logitech G Beyond,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,1,Haven,5,7,2,5,7,0,14,12
1419,2611,"2020-08-09 17:30:00.000 +0000",FishkaVTom,Rix.GG,Logitech G Beyond,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,1,Ascent,6,1,0,7,6,0,7,13
1419,2612,"2020-08-09 17:30:00.000 +0000",FishkaVTom,Rix.GG,Logitech G Beyond,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,1,Split,9,4,0,2,3,0,13,5
1420,2613,"2020-08-09 21:00:00.000 +0000",FishkaVTom,Lankräm,Logitech G Beyond,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,0,Split,6,6,2,6,6,0,14,12
1420,2614,"2020-08-09 21:00:00.000 +0000",FishkaVTom,Lankräm,Logitech G Beyond,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,0,Ascent,5,8,0,4,6,0,13,10
1423,2618,"2020-08-11 16:00:00.000 +0000",ex-Giants Gaming,Ninjas in Pyjamas,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,1,Bind,4,5,0,7,6,0,9,13
1423,2619,"2020-08-11 16:00:00.000 +0000",ex-Giants Gaming,Ninjas in Pyjamas,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,1,Ascent,9,3,2,9,3,0,14,12
1424,2620,"2020-08-11 18:10:00.000 +0000",G2 Esports,BBL Esports,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,0,Haven,7,6,0,6,4,0,13,10
1424,2621,"2020-08-11 18:10:00.000 +0000",G2 Esports,BBL Esports,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,0,Ascent,4,9,0,1,8,0,13,9
1425,2622,"2020-08-11 20:00:00.000 +0000",Team Liquid,FunPlus Phoenix,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,1,Haven,8,5,0,7,4,0,13,11
1425,2623,"2020-08-11 20:00:00.000 +0000",Team Liquid,FunPlus Phoenix,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,1,Bind,6,6,0,6,6,2,12,14
1430,2630,"2020-08-12 16:00:00.000 +0000",BBL Esports,Ninjas in Pyjamas,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,2,Bind,0,3,0,9,4,0,3,13
1430,2631,"2020-08-12 16:00:00.000 +0000",BBL Esports,Ninjas in Pyjamas,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,2,Ascent,7,5,0,7,5,2,12,14
1431,2632,"2020-08-12 17:55:00.000 +0000",G2 Esports,FunPlus Phoenix,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,2,Split,3,7,0,5,8,0,10,13
1431,2633,"2020-08-12 17:55:00.000 +0000",G2 Esports,FunPlus Phoenix,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,2,Ascent,4,5,0,7,6,0,9,13
1432,2634,"2020-08-12 20:00:00.000 +0000",ex-Giants Gaming,Team Liquid,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,2,Haven,2,2,0,3,10,0,4,13
1432,2635,"2020-08-12 20:00:00.000 +0000",ex-Giants Gaming,Team Liquid,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,2,Split,1,0,0,2,11,0,1,13
1433,2636,"2020-08-13 16:00:00.000 +0000",ex-Giants Gaming,FunPlus Phoenix,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,1,Haven,4,9,0,3,4,0,13,7
1433,2637,"2020-08-13 16:00:00.000 +0000",ex-Giants Gaming,FunPlus Phoenix,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,1,Ascent,0,0,0,1,12,0,0,13
1434,2638,"2020-08-13 17:35:00.000 +0000",BBL Esports,Team Liquid,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,2,Haven,4,4,0,5,8,0,8,13
1434,2639,"2020-08-13 17:35:00.000 +0000",BBL Esports,Team Liquid,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,2,Split,1,5,0,7,6,0,6,13
1435,2640,"2020-08-13 19:30:00.000 +0000",G2 Esports,Ninjas in Pyjamas,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,0,Ascent,3,10,0,2,9,0,13,11
1435,2641,"2020-08-13 19:30:00.000 +0000",G2 Esports,Ninjas in Pyjamas,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,0,Bind,4,9,0,3,5,0,13,8
1436,2642,"2020-08-14 16:00:00.000 +0000",FunPlus Phoenix,BBL Esports,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,0,Bind,7,6,0,2,5,0,13,7
1436,2643,"2020-08-14 16:00:00.000 +0000",FunPlus Phoenix,BBL Esports,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,0,Haven,3,10,0,2,0,0,13,2
1437,2644,"2020-08-14 17:35:00.000 +0000",G2 Esports,ex-Giants Gaming,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,1,Ascent,7,2,0,8,5,0,9,13
1437,2645,"2020-08-14 17:35:00.000 +0000",G2 Esports,ex-Giants Gaming,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,1,Haven,6,6,6,6,6,4,18,16
1438,2646,"2020-08-14 19:55:00.000 +0000",Ninjas in Pyjamas,Team Liquid,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,2,Haven,8,2,0,10,3,0,10,13
1438,2647,"2020-08-14 19:55:00.000 +0000",Ninjas in Pyjamas,Team Liquid,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,2,Bind,3,5,0,4,9,0,8,13
1439,2648,"2020-08-15 16:00:00.000 +0000",ex-Giants Gaming,BBL Esports,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,2,Haven,4,8,3,4,8,5,15,17
1439,2649,"2020-08-15 16:00:00.000 +0000",ex-Giants Gaming,BBL Esports,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,2,Ascent,1,6,0,2,11,0,7,13
1440,2650,"2020-08-15 18:10:00.000 +0000",Ninjas in Pyjamas,FunPlus Phoenix,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,1,Ascent,7,6,0,5,5,0,13,10
1440,2651,"2020-08-15 18:10:00.000 +0000",Ninjas in Pyjamas,FunPlus Phoenix,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,1,Bind,3,6,0,6,7,0,9,13
1441,2652,"2020-08-15 20:25:00.000 +0000",G2 Esports,Team Liquid,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,1,Ascent,8,5,0,0,4,0,13,4
1441,2653,"2020-08-15 20:25:00.000 +0000",G2 Esports,Team Liquid,Allied Esports Odyssey,2,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,1,Haven,1,7,0,5,8,0,8,13
1442,2654,"2020-08-16 16:00:00.000 +0000",Team Liquid,Ninjas in Pyjamas,Allied Esports Odyssey,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Bind,6,7,0,1,6,0,13,7
1443,2655,"2020-08-16 17:00:00.000 +0000",FunPlus Phoenix,G2 Esports,Allied Esports Odyssey,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Split,4,6,0,5,8,0,10,13
1444,2656,"2020-08-16 18:00:00.000 +0000",Ninjas in Pyjamas,FunPlus Phoenix,Allied Esports Odyssey,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Haven,0,4,0,8,5,0,4,13
1445,2657,"2020-08-16 19:10:00.000 +0000",Team Liquid,G2 Esports,Allied Esports Odyssey,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Split,3,6,0,4,9,0,9,13
1446,2658,"2020-08-16 20:20:00.000 +0000",Team Liquid,FunPlus Phoenix,Allied Esports Odyssey,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Bind,4,7,0,5,8,0,11,13
1447,2659,"2020-08-16 21:30:00.000 +0000",G2 Esports,FunPlus Phoenix,Allied Esports Odyssey,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,0,Ascent,6,7,0,5,0,0,13,5
1447,2660,"2020-08-16 21:30:00.000 +0000",G2 Esports,FunPlus Phoenix,Allied Esports Odyssey,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},2,0,Bind,8,5,0,7,2,0,13,9
1453,2673,"2020-08-12 09:00:00.000 +0000",Lunatic-Hai FLUX,Vision Strikers,Clan Masters,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,2,Split,1,0,0,2,11,0,1,13
1453,2674,"2020-08-12 09:00:00.000 +0000",Lunatic-Hai FLUX,Vision Strikers,Clan Masters,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,2,Bind,3,2,0,10,3,0,5,13
1463,2691,"2020-08-12 22:30:00.000 +0000",DETONA Gaming,"30% BF",KombatKlub League - Season 1,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Bind,8,5,0,0,4,0,13,4
1464,2692,"2020-08-12 22:30:00.000 +0000",exuLt.gg,Hazmat.gg,KombatKlub League - Season 1,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Haven,2,4,0,3,10,0,6,13
1465,2693,"2020-08-12 23:30:00.000 +0000",DETONA Gaming,Hazmat.gg,KombatKlub League - Season 1,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Bind,4,9,0,3,5,0,13,8
1466,2694,"2020-08-12 23:30:00.000 +0000","30% BF",exuLt.gg,KombatKlub League - Season 1,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Ascent,3,5,0,7,6,0,8,13
1467,2695,"2020-08-13 00:30:00.000 +0000",DETONA Gaming,exuLt.gg,KombatKlub League - Season 1,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Bind,4,7,0,5,8,0,11,13
1468,2696,"2020-08-13 01:30:00.000 +0000",Hazmat.gg,"30% BF",KombatKlub League - Season 1,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Haven,5,7,2,5,7,0,14,12
1493,2725,"2020-08-18 06:00:00.000 +0000",tAfz,fiVe,Cyber Games Arena Pacific Open,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Ascent,6,5,0,7,6,0,11,13
1519,2763,"2020-08-16 17:15:00.000 +0000",TSM,Homeless,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Ascent,8,5,0,7,3,0,13,10
1524,2768,"2020-08-16 17:10:00.000 +0000",Gen.G,T1,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Haven,5,8,0,4,7,0,13,11
1526,2770,"2020-08-16 17:00:00.000 +0000",Cloud9,Luminosity,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Haven,5,8,0,4,3,0,13,7
1529,2773,"2020-08-16 18:10:00.000 +0000",Envy,Immortals,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Ascent,4,9,0,3,5,0,13,8
1532,2776,"2020-08-16 18:00:00.000 +0000",Gen.G,Renegades,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Split,7,6,0,6,2,0,13,8
1533,2777,"2020-08-16 18:00:00.000 +0000",Cloud9,Spot Up,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Ascent,3,10,0,2,5,0,13,7
1534,2778,"2020-08-16 18:10:00.000 +0000",Complexity,Luminosity,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Bind,5,8,0,1,7,0,13,8
1535,2779,"2020-08-16 19:45:00.000 +0000",TSM,Morning Light,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Ascent,4,9,0,3,3,0,13,6
1536,2780,"2020-08-16 19:15:00.000 +0000",Homeless,Rise,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Bind,7,6,0,1,5,0,13,6
1537,2781,"2020-08-16 19:15:00.000 +0000",Immortals,Mamba Mode Gaming,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Ascent,5,7,3,5,7,1,15,13
1539,2783,"2020-08-16 19:15:00.000 +0000",T1,Renegades,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Split,7,5,0,7,5,2,12,14
1543,2787,"2020-08-16 20:55:00.000 +0000",Cloud9,Immortals,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Split,3,6,0,6,7,0,9,13
1544,2788,"2020-08-16 20:55:00.000 +0000",TSM,Renegades,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Split,4,9,0,3,2,0,13,5
1545,2789,"2020-08-16 20:55:00.000 +0000",Envy,Homeless,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Ascent,4,6,0,5,8,0,10,13
1546,2790,"2020-08-16 20:55:00.000 +0000",Gen.G,Complexity,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Ascent,6,7,0,5,4,0,13,9
1547,2791,"2020-08-16 22:05:00.000 +0000",Gen.G,Homeless,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Ascent,4,9,0,3,7,0,13,10
1548,2792,"2020-08-16 22:05:00.000 +0000",TSM,Immortals,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Split,3,10,0,2,3,0,13,5
1549,2793,"2020-08-16 22:05:00.000 +0000",Complexity,Envy,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Ascent,0,10,0,2,11,0,10,13
1550,2794,"2020-08-16 22:05:00.000 +0000",Renegades,Cloud9,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Bind,3,6,0,4,9,0,9,13
1551,2795,"2020-08-16 23:15:00.000 +0000",Gen.G,TSM,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Haven,6,7,0,4,6,0,13,10
1552,2796,"2020-08-16 23:15:00.000 +0000",Homeless,Cloud9,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Haven,8,4,0,8,4,2,12,14
1553,2797,"2020-08-16 23:15:00.000 +0000",Immortals,Envy,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Ascent,0,4,0,8,5,0,4,13
1554,2798,"2020-08-17 00:25:00.000 +0000",Envy,Cloud9,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},0,1,Ascent,6,6,1,6,6,3,13,15
1555,2799,"2020-08-17 01:45:00.000 +0000",TSM,Cloud9,Knights Invitational Gauntlet Series,1,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,0,Bind,5,8,0,4,2,0,13,6
1556,2800,"2020-08-17 02:55:00.000 +0000",Gen.G,TSM,Knights Invitational Gauntlet Series,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,2,TBD,0,0,0,0,0,0,0,0
1556,2801,"2020-08-17 02:55:00.000 +0000",Gen.G,TSM,Knights Invitational Gauntlet Series,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,2,Haven,8,1,0,9,4,0,9,13
1556,2802,"2020-08-17 02:55:00.000 +0000",Gen.G,TSM,Knights Invitational Gauntlet Series,3,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},1,2,Ascent,2,7,0,5,8,0,9,13
1559,2809,"2020-08-19 09:00:00.000 +0000",Vision Strikers,No Mercy,Clan Masters,5,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},3,1,Bind,2,4,0,8,5,0,6,13
1559,2810,"2020-08-19 09:00:00.000 +0000",Vision Strikers,No Mercy,Clan Masters,5,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},3,1,Split,3,10,0,2,4,0,13,6
1559,2811,"2020-08-19 09:00:00.000 +0000",Vision Strikers,No Mercy,Clan Masters,5,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},3,1,Ascent,9,4,0,1,3,0,13,4
1559,2812,"2020-08-19 09:00:00.000 +0000",Vision Strikers,No Mercy,Clan Masters,5,"Patch 1.05								
									Added Killjoy, Deathmatch mode, Raze nerfs",{},{},{},3,1,Haven,7,6,0,6,5,0,13,11
1581,2843,"2020-08-27 10:00:00.000 +0000",Sengoku Gaming,FAV gaming,Mildom Masters,1,"Patch 1.06								
									Nerfs to shotguns and blinding effects",{},{},{},0,1,Split,5,6,0,6,7,0,11,13
1582,2844,"2020-08-27 11:05:00.000 +0000",Absolute JUPITER,REJECT,Mildom Masters,1,"Patch 1.06								
									Nerfs to shotguns and blinding effects",{},{},{},1,0,Bind,3,9,2,3,9,0,14,12
1583,2845,"2020-08-27 12:20:00.000 +0000",CYCLOPS athlete gaming,SunSister Rapid,Mildom Masters,1,"Patch 1.06								
									Nerfs to shotguns and blinding effects",{},{},{},1,0,Ascent,6,6,3,6,6,1,15,13
1584,2846,"2020-08-27 13:30:00.000 +0000",SCARZ,Connect Gaming,Mildom Masters,1,"Patch 1.06								
									Nerfs to shotguns and blinding effects",{},{},{},0,1,Ascent,5,6,0,6,7,0,11,13
1585,2847,"2020-09-03 10:00:00.000 +0000",SCARZ,REJECT,Mildom Masters,1,"Patch 1.07								
									Sage, Killjoy, and shotgun nerfs
Viper, Breach, and Vandal buffs",{},{},{},0,1,Haven,3,6,0,4,9,0,9,13
1586,2848,"2020-09-03 11:10:00.000 +0000",Sengoku Gaming,SunSister Rapid,Mildom Masters,1,"Patch 1.07								
									Sage, Killjoy, and shotgun nerfs
Viper, Breach, and Vandal buffs",{},{},{},0,1,Haven,2,0,0,3,10,0,2,13
1587,2849,"2020-09-03 12:20:00.000 +0000",Absolute JUPITER,CYCLOPS athlete gaming,Mildom Masters,1,"Patch 1.07								
									Sage, Killjoy, and shotgun nerfs
Viper, Breach, and Vandal buffs",{},{},{},1,0,Ascent,6,6,2,6,6,0,14,12
1588,2850,"2020-09-03 13:35:00.000 +0000",FAV gaming,Connect Gaming,Mildom Masters,1,"Patch 1.07								
									Sage, Killjoy, and shotgun nerfs
Viper, Breach, and Vandal buffs",{},{},{},0,1,Ascent,2,8,0,4,9,0,10,13
1589,2851,"2020-09-10 10:00:00.000 +0000",REJECT,Connect Gaming,Mildom Masters,1,"Patch 1.07								
									Sage, Killjoy, and shotgun nerfs
Viper, Breach, and Vandal buffs",{},{},{},0,1,Ascent,4,7,0,5,8,0,11,13
1590,2852,"2020-09-10 11:10:00.000 +0000",SCARZ,CYCLOPS athlete gaming,Mildom Masters,1,"Patch 1.07								
									Sage, Killjoy, and shotgun nerfs
Viper, Breach, and Vandal buffs",{},{},{},1,0,Ascent,4,9,0,3,3,0,13,6
1591,2853,"2020-09-10 12:20:00.000 +0000",FAV gaming,SunSister Rapid,Mildom Masters,1,"Patch 1.07								
									Sage, Killjoy, and shotgun nerfs
Viper, Breach, and Vandal buffs",{},{},{},1,0,Split,4,9,0,3,2,0,13,5
1592,2854,"2020-09-10 13:30:00.000 +0000",Absolute JUPITER,Sengoku Gaming,Mildom Masters,1,"Patch 1.07								
									Sage, Killjoy, and shotgun nerfs
Viper, Breach, and Vandal buffs",{},{},{},1,0,Haven,5,8,0,4,6,0,13,10
1593,2855,"2020-09-23 10:00:00.000 +0000",Absolute JUPITER,FAV gaming,Mildom Masters,1,"Patch 1.08								
									Guardian buffs, Raze changes",{},{},{},1,0,Ascent,7,6,0,6,1,0,13,7
1594,2856,"2020-09-23 11:10:00.000 +0000",SCARZ,Sengoku Gaming,Mildom Masters,1,"Patch 1.08								
									Guardian buffs, Raze changes",{},{},{},0,1,Haven,8,4,1,8,4,3,13,15
1595,2857,"2020-09-23 12:20:00.000 +0000",REJECT,CYCLOPS athlete gaming,Mildom Masters,1,"Patch 1.08								
									Guardian buffs, Raze changes",{},{},{},1,0,Haven,3,10,0,2,1,0,13,3
1596,2858,"2020-09-23 13:30:00.000 +0000",SunSister Rapid,Connect Gaming,Mildom Masters,1,"Patch 1.08								
									Guardian buffs, Raze changes",{},{},{},1,0,Split,11,2,0,2,1,0,13,3
1597,2859,"2020-09-24 10:00:00.000 +0000",CYCLOPS athlete gaming,Connect Gaming,Mildom Masters,1,"Patch 1.08								
									Guardian buffs, Raze changes",{},{},{},1,0,Ascent,4,9,0,3,4,0,13,7
1598,2860,"2020-09-24 11:10:00.000 +0000",SCARZ,FAV gaming,Mildom Masters,1,"Patch 1.08								
									Guardian buffs, Raze changes",{},{},{},0,1,Ascent,4,5,0,5,8,0,9,13
1599,2861,"2020-09-24 12:20:00.000 +0000",Absolute JUPITER,SunSister Rapid,Mildom Masters,1,"Patch 1.08								
									Guardian buffs, Raze changes",{},{},{},1,0,Haven,6,7,0,5,2,0,13,7
